_id	Regional	Ano	Mês	Data	Ocorrencia	Solicitacao	Endereco	Bairro	Localidade	Grau_de_Risco	Data_da_Acao	Tipo_da_Acao	Quantidade	Altura	Largura	Area_m
26	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, %$<!	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
27	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, 9<-%	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
28	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, @}>	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
29	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, $!>=	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
30	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, >#'\	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
31	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Cruzeiro do Oeste, /@9=	Guabiraba	Alto da Guabiraba	R3	2024-04-16T00:00:00	Atendimento Social				0
32	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	"Rua Dois, #""#~"	Brejo da Guabiraba	Arca de Noe	R3	2024-04-16T00:00:00	Atendimento Social				0
33	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	"Rua Dois, +?""]"	Brejo da Guabiraba	Arca de Noe	R3	2024-04-16T00:00:00	Atendimento Social				0
34	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	"Rua Dois, ""#*9"	Brejo da Guabiraba	Arca de Noe	R3	2024-04-16T00:00:00	Atendimento Social				0
35	Sul	2024	Abril	2024-04-15T00:00:00	""	Monitoramento	Rua Francisco Beltrao, .<^&	Ibura	Cidade Operaria	""	2024-04-15T00:00:00	Analise Visual Estrutural				0
36	Sul	2024	Abril	2024-04-15T00:00:00	""	""	Rua Francisco Beltrao, %$<!	Ibura	Cidade Operaria	""	2024-04-15T00:00:00	Atendimento Social				0
37	Sul	2024	Abril	2024-04-15T00:00:00	""	Monitoramento	Rua Joao Rio Branco de Lima, 9<-%	Cohab	Ur 12	""	2024-04-15T00:00:00	Analise Visual Estrutural				0
38	Sul	2024	Abril	2024-04-15T00:00:00	""	""	Rua Joao Rio Branco de Lima, @}>	Cohab	Ur 12	""	2024-04-15T00:00:00	Atendimento Social				0
39	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Corrego do Carroceiro, $!>=	Passarinho	Corrego da Bica	""	2024-04-16T00:00:00	""	3	35	8	840
40	Nordeste	2024	Abril	2024-04-16T00:00:00	""	""	Rua Corrego do Carroceiro, >#'\	Passarinho	Corrego da Bica	""	2024-04-16T00:00:00	Rocagem	1	35	10	350
41	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Santo Antonio, ?_$.	Passarinho	Alto da Telha	""	2024-04-16T00:00:00	""	2	20	8	320
42	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Alto do Refugio, `=-[	Nova Descoberta	Alto do Refugio	""	2024-04-16T00:00:00	""	3	15	8	360
43	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	2ª Subida do Ratinho, #$[	Nova Descoberta	Corrego da Areia	""	2024-04-16T00:00:00	""	3	15	8	360
44	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	2ª Subida do Ratinho, .[?	Nova Descoberta	Corrego da Areia	""	2024-04-16T00:00:00	""	1	20	8	160
45	Nordeste	2024	Abril	2024-04-16T00:00:00	""	""	2ª Subida do Ratinho, #_|/	Nova Descoberta	Corrego da Areia	""	2024-04-16T00:00:00	Rocagem	1	20	10	200
46	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	"Subida do Japones, ""#*9"	Passarinho	Corrego da Bica	""	2024-04-16T00:00:00	""	1	20	8	160
47	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	"Travessa do Corrego da Bica, +?""]"	Passarinho	Corrego da Bica	""	2024-04-16T00:00:00	""	3	15	8	360
48	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	"Travessa Corrego Jardim Primavera, #""#~"	Passarinho	Corrego Manoel Carroceiro	""	2024-04-16T00:00:00	""	3	15	8	360
49	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, ?_$.	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
50	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Travessa Corrego Jardim Primavera, /@9=	Passarinho	Corrego Manoel Carroceiro	""	2024-04-16T00:00:00	""	1	25	8	200
51	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Goiatuba, #^>	Passarinho	Corrego da Bica	""	2024-04-16T00:00:00	""	1	20	8	160
52	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Santo Antonio, {})!	Passarinho	Alto da Telha	""	2024-04-16T00:00:00	""	2	35	8	560
53	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Santo Antonio, ^[{	Passarinho	Alto da Telha	""	2024-04-16T00:00:00	""	2	15	8	240
54	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Corrego do Joaquim, .<^&	Nova Descoberta	Corrego do Joaquim	""	2024-04-16T00:00:00	""	1	20	8	160
55	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Corrego do Joaquim, %$<!	Nova Descoberta	Corrego do Joaquim	""	2024-04-16T00:00:00	""	2	25	8	400
56	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Corrego do Joaquim, 9<-%	Nova Descoberta	Corrego do Joaquim	""	2024-04-16T00:00:00	""	3	30	8	720
57	Nordeste	2024	Abril	2024-04-16T00:00:00	""	""	Rua Corrego do Joaquim, @}>	Nova Descoberta	Corrego do Joaquim	""	2024-04-16T00:00:00	Rocagem	1	60	10	600
58	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Nova Padua, $!>=	Nova Descoberta	Alto das Queimadas	""	2024-04-16T00:00:00	""	2	15	8	240
59	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Travessa Alto das Queimadas, >#'\	Nova Descoberta	Alto das Queimadas	""	2024-04-16T00:00:00	""	2	15	8	240
60	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Dois, ?_$.	Brejo da Guabiraba	Arca de Noe	R3	2024-04-16T00:00:00	Atendimento Social				0
61	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Dois, `=-[	Brejo da Guabiraba	Arca de Noe	R3	2024-04-16T00:00:00	Atendimento Social				0
62	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Dois, #$[	Brejo da Guabiraba	Arca de Noe	R3	2024-04-16T00:00:00	Atendimento Social				0
63	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Dois, .[?	Brejo da Guabiraba	Arca de Noe	R3	2024-04-16T00:00:00	Atendimento Social				0
64	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Dois, #_|/	Brejo da Guabiraba	Arca de Noe	R3	2024-04-16T00:00:00	Atendimento Social				0
65	Nordeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Goiatuba, ~|}[	Passarinho	Corrego da Bica	""	2024-04-16T00:00:00	""	2	15	8	240
66	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, `=-[	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
67	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, #$[	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
68	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, .[?	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
69	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Travessa do Comissario, #$[	Nova Descoberta	Corrego da Joselia	""	2024-04-16T00:00:00	""	1	10	8	80
70	Noroeste	2024	Abril	2024-04-16T00:00:00	""	""	Rua Bacardi, .[?	Vasco da Gama 	Vasco da Gama	""	2024-04-16T00:00:00	Distribuicao de Cestas Basicas				0
71	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Deadema, #_|/	Vasco da Gama 	Corrego Jose da Gaita	R2	2024-04-16T00:00:00	Atendimento Social				0
72	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Vistoria	"Rua Brasitania, ""#*9"	Vasco da Gama 	Corrego Jose da Gaita	R3	2024-04-16T00:00:00	Atendimento Social				0
73	Noroeste	2024	Abril	2024-04-16T00:00:00	""	""	"Rua Corrego Jose Grande, +?""]"	Alto Jose Bonifacio 	Corrego Jose Grande	""	2024-04-16T00:00:00	Acoes Educativas				0
74	Noroeste	2024	Abril	2024-04-16T00:00:00	""	""	"Rua Corrego Jose Grande, #""#~"	Alto Jose Bonifacio 	Corrego Jose Grande	""	2024-04-16T00:00:00	Acoes Educativas				0
75	Noroeste	2024	Abril	2024-04-16T00:00:00	""	""	Rua Corrego Jose Grande, /@9=	Alto Jose Bonifacio 	Corrego Jose Grande	""	2024-04-16T00:00:00	Acoes Educativas				0
76	Noroeste	2024	Abril	2024-04-16T00:00:00	""	""	Rua Corrego Jose Grande, ~|}[	Alto Jose Bonifacio 	Corrego Jose Grande	""	2024-04-16T00:00:00	Acoes Educativas				0
77	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Reposição de Lonas Plásticas	Rua Leovigildo Junior, #^>	Nao Informado	Alto Santa Isabel	""	2024-04-16T00:00:00	""	3	15	8	360
78	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Colgati, {})!	Nova Descoberta	Nova Descoberta	""	2024-04-16T00:00:00	""	3	15	8	360
79	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Reposição de Lonas Plásticas	Rua Primeiro de Janeiro, ^[{	Nao Informado	Alto Santa Isabel	""	2024-04-16T00:00:00	""	3	15	8	360
80	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Reposição de Lonas Plásticas	Rua Primeiro de Janeiro, .<^&	Nao Informado	Alto Santa Isabel	""	2024-04-16T00:00:00	""	3	20	8	480
81	Norte	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	ª Travessa Expedicionario Jesuino Ventura, %$<!	Dois Unidos	Alto do Agave	""	2024-04-16T00:00:00	""	1	15	8	120
82	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	1ª Travessa Padre Cicero, 9<-%	Dois Unidos	Alto do Maracana	R3	2024-04-16T00:00:00	""				0
83	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	1ª Travessa Monsenhor Teobaldo Rocha, `=-[	Nova Descoberta	Nova Descoberta	""	2024-04-16T00:00:00	""	2	15	8	240
84	Norte	2024	Abril	2024-04-16T00:00:00	Árvores em Risco	Vistoria	Avenida Hidelbrando de Vasconcelos, @}>	Dois Unidos	Dois Unidos	R3	2024-04-16T00:00:00	Encaminhamento de Corte de Arvores				0
85	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua das Barreiras, >#'\	Agua Fria	Alto do Pascoal	R4	2024-04-16T00:00:00	""				0
86	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	ª Travessa Expedicionario Jesuino Ventura, ?_$.	Dois Unidos	Alto do Agave	R3	2024-04-16T00:00:00	""				0
87	Norte	2024	Abril	2024-04-16T00:00:00	Muro com Danos	Vistoria	Rua Jornalista Jose Campelo Junior, #$[	Fundao	Fundao	R3	2024-04-16T00:00:00	""				0
88	Norte	2024	Abril	2024-04-16T00:00:00	Árvores em Risco	Vistoria	Alto do Benjamim, .[?	Fundao	Fundao	R3	2024-04-16T00:00:00	""				0
89	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Quarenta e Um, #_|/	Agua Fria	Alto do Pascoal	R3	2024-04-16T00:00:00	""				0
90	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	"Rua Quarenta e Um, ""#*9"	Agua Fria	Alto do Pascoal	R3	2024-04-16T00:00:00	""				0
91	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	"Rua Quarenta e Um, +?""]"	Agua Fria	Alto do Pascoal	R3	2024-04-16T00:00:00	""				0
92	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	"Rua Quarenta e Um, #""#~"	Agua Fria	Alto do Pascoal	R3	2024-04-16T00:00:00	""				0
93	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Quarenta e Um, /@9=	Agua Fria	Alto do Pascoal	R3	2024-04-16T00:00:00	""				0
94	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Quarenta e Um, ~|}[	Agua Fria	Alto do Pascoal	R3	2024-04-16T00:00:00	""				0
95	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Quarenta e Um, #^>	Agua Fria	Alto do Pascoal	R3	2024-04-16T00:00:00	""				0
96	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Uriel de Holanda, {})!	Linha do Tiro	Sem Localidade	R1	2024-04-16T00:00:00	""				0
97	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Arambore, ^[{	Agua Fria	Alto do Pascoal	R1	2024-04-16T00:00:00	""				0
98	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Elza, .<^&	Agua Fria	Alto do Pascoal	R2	2024-04-16T00:00:00	""				0
99	Norte	2024	Abril	2024-04-16T00:00:00	Imóveis com Danos / Risco	Vistoria	Rua Conde de Sabugosa, $!>=	Bomba do Hemeterio	Bomba do Hemeterio	R4	2024-04-16T00:00:00	""				0
100	Sul	2024	Abril	2024-04-15T00:00:00	""	""	Rua Balsamo, ^[{	Ibura	Alto da Esperanca	""	2024-04-15T00:00:00	Atendimento Social				0
101	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Reposição de Lonas Plásticas	Rua Leovigildo Junior, >#'\	Nao Informado	Alto Santa Isabel	""	2024-04-16T00:00:00	""	2	15	8	240
102	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Travessa Monsenhor Teobaldo, @}>	Nova Descoberta	Nova Descoberta	""	2024-04-16T00:00:00	""	1	20	8	160
103	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, #_|/	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
104	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	"Rua Baguari, ""#*9"	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
105	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	"Rua Baguari, +?""]"	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
106	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	"Rua Baguari, #""#~"	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
107	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, /@9=	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
108	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, ~|}[	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
109	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Baguari, #^>	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
110	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, {})!	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
111	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, ^[{	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
112	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, .<^&	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
113	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, %$<!	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
114	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, 9<-%	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
115	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, @}>	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
116	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, $!>=	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
117	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Reposição de Lonas Plásticas	Rua Leovigildo Junior, $!>=	Nao Informado	Alto Santa Isabel	""	2024-04-16T00:00:00	""	3	15	8	360
118	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, >#'\	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
119	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, `=-[	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
120	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, #$[	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
121	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, .[?	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
122	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, #_|/	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
123	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	"Rua Xucuru, ""#*9"	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
124	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	"Rua Xucuru, +?""]"	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
125	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	"Rua Xucuru, #""#~"	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
126	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, /@9=	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
127	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, ~|}[	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
128	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, #^>	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
129	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Rua Alto do Leonardo, ^[{	Nova Descoberta	Alto do Leonardo	""	2024-04-16T00:00:00	""	2	15	8	240
130	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Travessa Monsenhor Teobaldo Rocha, .<^&	Nova Descoberta	Nova Descoberta	""	2024-04-16T00:00:00	""	1	15	8	120
131	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Travessa Monsenhor Teobaldo Rocha, %$<!	Nova Descoberta	Nova Descoberta	""	2024-04-16T00:00:00	""	2	20	8	320
132	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Colocação de Lonas Plásticas	Travessa Monsenhor Teobaldo, 9<-%	Nova Descoberta	Nova Descoberta	""	2024-04-16T00:00:00	""	2	15	8	240
133	Noroeste	2024	Abril	2024-04-16T00:00:00	""	Monitoramento	Rua Xucuru, ?_$.	Nao Informado	Alto Jose do Pinho	R2	2024-04-16T00:00:00	Acoes de Porta-Porta				0
134	Norte	2024	Abril	2024-04-16T00:00:00	""	Vistoria	Rua Vencedora, %$<!	Linha do Tiro	Corrego do Tiro	R4	2024-04-16T00:00:00	""				0
135	Sul	2024	Abril	2024-04-15T00:00:00	""	Monitoramento	Rua Balsamo, {})!	Ibura	Alto da Esperanca	""	2024-04-15T00:00:00	Analise Visual Estrutural				0
136	Sul	2024	Abril	2024-04-15T00:00:00	""	Monitoramento	Rua Francisco Beltrao, ~|}[	Ibura	Cidade Operaria	""	2024-04-15T00:00:00	Analise Visual Estrutural				0
137	Oeste	2024	Abril	2024-04-15T00:00:00	""	Colocação de Lonas Plásticas	Rua Cruz das Gracas, >#'\	Coqueiral	Coqueiral	""	2024-04-15T00:00:00	""	3	20	8	480
